ts,system_id,ship,pod,npc,jumps
2026-06-18T07:41:44.624440+00:00,30002598,0,0,159,6
2026-06-18T07:41:44.624440+00:00,30000261,1,0,1823,28
2026-06-18T07:41:44.624440+00:00,30003643,0,0,315,2
2026-06-18T07:41:44.624440+00:00,30002931,0,0,692,109
2026-06-18T07:41:44.624440+00:00,30001417,0,0,141,24
2026-06-18T07:41:44.624440+00:00,30003788,0,0,136,36
2026-06-18T07:41:44.624440+00:00,30100046,1,1,4,14
2026-06-18T07:41:44.624440+00:00,30004332,1,0,427,4
2026-06-18T07:41:44.624440+00:00,30002743,0,0,137,32
2026-06-18T07:41:44.624440+00:00,30004903,1,0,271,1
2026-06-18T07:41:44.624440+00:00,30001399,0,0,236,341
2026-06-18T07:41:44.624440+00:00,30003856,1,0,174,85
2026-06-18T07:41:44.624440+00:00,30004613,0,0,838,7
2026-06-18T07:41:44.624440+00:00,30002930,1,0,361,129
2026-06-18T07:41:44.624440+00:00,30000728,0,0,1,0
2026-06-18T07:41:44.624440+00:00,30000701,0,0,3,2
2026-06-18T07:41:44.624440+00:00,30004681,0,0,344,51
2026-06-18T07:41:44.624440+00:00,30004477,0,0,1594,1
2026-06-18T07:41:44.624440+00:00,30003382,0,0,22,41
2026-06-18T07:41:44.624440+00:00,30000447,0,0,128,3
2026-06-18T07:41:44.624440+00:00,30003831,0,0,164,84
2026-06-18T07:41:44.624440+00:00,30004946,0,0,1600,0
2026-06-18T07:41:44.624440+00:00,30003729,0,0,62,84
2026-06-18T07:41:44.624440+00:00,30004749,0,0,118,2
2026-06-18T07:41:44.624440+00:00,30004902,0,0,279,2
2026-06-18T07:41:44.624440+00:00,30003560,0,0,58,7
2026-06-18T07:41:44.624440+00:00,30002437,0,0,252,2
2026-06-18T07:41:44.624440+00:00,30002114,0,0,185,4
2026-06-18T07:41:44.624440+00:00,30003822,0,0,114,9
2026-06-18T07:41:44.624440+00:00,30000057,0,0,5,16
2026-06-18T07:41:44.624440+00:00,30002530,0,0,54,157
2026-06-18T07:41:44.624440+00:00,30000628,0,0,151,4
2026-06-18T07:41:44.624440+00:00,30002641,0,0,35,270
2026-06-18T07:41:44.624440+00:00,30000124,0,0,120,19
2026-06-18T07:41:44.624440+00:00,30100079,3,0,258,42
2026-06-18T07:41:44.624440+00:00,30001279,0,0,83,6
2026-06-18T07:41:44.624440+00:00,30000278,0,0,55,0
2026-06-18T07:41:44.624440+00:00,30005003,0,0,22,20
2026-06-18T07:41:44.624440+00:00,30001366,0,0,258,102
2026-06-18T07:41:44.624440+00:00,30000184,0,0,266,32
2026-06-18T07:41:44.624440+00:00,30001936,0,0,19,2
2026-06-18T07:41:44.624440+00:00,30003049,0,0,3,10
2026-06-18T07:41:44.624440+00:00,30003144,0,0,176,2
2026-06-18T07:41:44.624440+00:00,30003074,0,0,14,5
2026-06-18T07:41:44.624440+00:00,30000822,0,0,481,5
2026-06-18T07:41:44.624440+00:00,30002795,0,1,256,51
2026-06-18T07:41:44.624440+00:00,30045342,0,0,4,26
2026-06-18T07:41:44.624440+00:00,30001553,0,0,17,2
2026-06-18T07:41:44.624440+00:00,30004326,0,0,105,5
2026-06-18T07:41:44.624440+00:00,30000312,0,0,52,8
2026-06-18T07:41:44.624440+00:00,30002165,0,0,3,5
2026-06-18T07:41:44.624440+00:00,30001560,0,0,664,6
2026-06-18T07:41:44.624440+00:00,30003439,0,0,64,26
2026-06-18T07:41:44.624440+00:00,30002435,0,0,162,4
2026-06-18T07:41:44.624440+00:00,30001367,0,0,122,136
2026-06-18T07:41:44.624440+00:00,30000966,0,0,34,3
2026-06-18T07:41:44.624440+00:00,30003024,0,0,26,84
2026-06-18T07:41:44.624440+00:00,30002131,0,0,1240,1
2026-06-18T07:41:44.624440+00:00,30002648,0,0,7,55
2026-06-18T07:41:44.624440+00:00,30005327,0,0,16,20
2026-06-18T07:41:44.624440+00:00,30002709,0,0,80,92
2026-06-18T07:41:44.624440+00:00,30000796,0,0,56,32
2026-06-18T07:41:44.624440+00:00,30002004,0,0,8,16
2026-06-18T07:41:44.624440+00:00,30005004,0,0,52,24
2026-06-18T07:41:44.624440+00:00,30000159,0,0,315,88
2026-06-18T07:41:44.624440+00:00,30023410,0,0,156,42
2026-06-18T07:41:44.624440+00:00,30005039,0,0,129,80
2026-06-18T07:41:44.624440+00:00,30004970,1,0,89,306
2026-06-18T07:41:44.624440+00:00,30002540,2,0,136,22
2026-06-18T07:41:44.624440+00:00,30031392,1,1,28,62
2026-06-18T07:41:44.624440+00:00,30004638,0,0,753,18
2026-06-18T07:41:44.624440+00:00,30004783,0,0,8,9
2026-06-18T07:41:44.624440+00:00,30004835,0,0,14,5
2026-06-18T07:41:44.624440+00:00,30001808,0,0,94,15
2026-06-18T07:41:44.624440+00:00,30004715,0,0,50,13
2026-06-18T07:41:44.624440+00:00,30004426,0,0,3,4
2026-06-18T07:41:44.624440+00:00,30003722,0,0,29,10
2026-06-18T07:41:44.624440+00:00,30004154,0,0,52,7
2026-06-18T07:41:44.624440+00:00,30002768,3,1,146,859
2026-06-18T07:41:44.624440+00:00,30000050,0,0,266,3
2026-06-18T07:41:44.624440+00:00,30002097,0,1,36,24
2026-06-18T07:41:44.624440+00:00,30002777,0,0,34,70
2026-06-18T07:41:44.624440+00:00,30001655,8,0,115,69
2026-06-18T07:41:44.624440+00:00,30004768,0,0,1123,9
2026-06-18T07:41:44.624440+00:00,30000669,0,0,126,28
2026-06-18T07:41:44.624440+00:00,30001281,0,0,27,38
2026-06-18T07:41:44.624440+00:00,30003389,0,0,121,210
2026-06-18T07:41:44.624440+00:00,30003450,0,0,64,13
2026-06-18T07:41:44.624440+00:00,30003278,4,2,0,23
2026-06-18T07:41:44.624440+00:00,30001400,0,0,402,413
2026-06-18T07:41:44.624440+00:00,30003525,0,0,15,259
2026-06-18T07:41:44.624440+00:00,30004580,0,0,108,5
2026-06-18T07:41:44.624440+00:00,30001587,0,0,56,5
2026-06-18T07:41:44.624440+00:00,30000440,0,0,134,9
2026-06-18T07:41:44.624440+00:00,30004647,0,0,2061,13
2026-06-18T07:41:44.624440+00:00,30001070,0,0,87,9
2026-06-18T07:41:44.624440+00:00,30005023,0,0,116,7
2026-06-18T07:41:44.624440+00:00,30001723,0,0,55,20
2026-06-18T07:41:44.624440+00:00,30001535,0,0,100,17
2026-06-18T07:41:44.624440+00:00,30001272,0,0,116,35
2026-06-18T07:41:44.624440+00:00,30002301,0,0,58,25
2026-06-18T07:41:44.624440+00:00,30002054,0,0,127,169
2026-06-18T07:41:44.624440+00:00,30002164,0,0,2,6
2026-06-18T07:41:44.624440+00:00,30003695,0,0,134,3
2026-06-18T07:41:44.624440+00:00,30001044,1,0,12,31
2026-06-18T07:41:44.624440+00:00,30002675,0,0,157,13
2026-06-18T07:41:44.624440+00:00,30001689,0,0,22,55
2026-06-18T07:41:44.624440+00:00,30100064,0,0,22,175
2026-06-18T07:41:44.624440+00:00,30002318,0,0,78,25
2026-06-18T07:41:44.624440+00:00,30003882,0,0,20,56
2026-06-18T07:41:44.624440+00:00,30004588,0,0,79,5
2026-06-18T07:41:44.624440+00:00,30004341,1,0,1,43
2026-06-18T07:41:44.624440+00:00,30003406,0,0,71,6
2026-06-18T07:41:44.624440+00:00,30001213,0,0,299,3
2026-06-18T07:41:44.624440+00:00,30002199,1,0,9,57
2026-06-18T07:41:44.624440+00:00,30000252,1,1,0,39
2026-06-18T07:41:44.624440+00:00,30002419,1,1,2,5
2026-06-18T07:41:44.624440+00:00,30001648,1,0,4,3
2026-06-18T07:41:44.624440+00:00,30002267,0,0,32,11
2026-06-18T07:41:44.624440+00:00,30005139,0,0,243,10
2026-06-18T07:41:44.624440+00:00,30003034,0,0,66,137
2026-06-18T07:41:44.624440+00:00,30003883,0,0,4,56
2026-06-18T07:41:44.624440+00:00,30002505,0,0,31,29
2026-06-18T07:41:44.624440+00:00,30003372,0,0,1,1
2026-06-18T07:41:44.624440+00:00,30002956,0,0,43,1
2026-06-18T07:41:44.624440+00:00,30004232,1,0,8,13
2026-06-18T07:41:44.624440+00:00,30004366,0,0,68,5
2026-06-18T07:41:44.624440+00:00,30003575,0,0,40,7
2026-06-18T07:41:44.624440+00:00,30000039,0,0,24,6
2026-06-18T07:41:44.624440+00:00,30004836,0,0,3,3
2026-06-18T07:41:44.624440+00:00,30000737,0,0,65,1
2026-06-18T07:41:44.624440+00:00,30002555,0,0,1,19
2026-06-18T07:41:44.624440+00:00,30005252,0,0,39,10
2026-06-18T07:41:44.624440+00:00,30003865,0,0,43,63
2026-06-18T07:41:44.624440+00:00,30001893,0,0,12,10
2026-06-18T07:41:44.624440+00:00,30005242,0,0,9,33
2026-06-18T07:41:44.624440+00:00,30005091,0,0,45,10
2026-06-18T07:41:44.624440+00:00,30002811,0,0,6,23
2026-06-18T07:41:44.624440+00:00,30001145,0,0,21,0
2026-06-18T07:41:44.624440+00:00,30005191,0,0,64,2
2026-06-18T07:41:44.624440+00:00,30042715,1,0,1,70
2026-06-18T07:41:44.624440+00:00,30000668,0,0,11,15
2026-06-18T07:41:44.624440+00:00,30001306,1,0,13,3
2026-06-18T07:41:44.624440+00:00,30004581,0,0,6,2
2026-06-18T07:41:44.624440+00:00,30003627,0,0,4,45
2026-06-18T07:41:44.624440+00:00,30003593,0,0,21,2
2026-06-18T07:41:44.624440+00:00,30005227,0,0,1,27
2026-06-18T07:41:44.624440+00:00,30002758,0,0,1,49
2026-06-18T07:41:44.624440+00:00,30003765,0,0,68,11
2026-06-18T07:41:44.624440+00:00,30003795,0,0,12,38
2026-06-18T07:41:44.624440+00:00,30001262,0,0,55,5
2026-06-18T07:41:44.624440+00:00,30000735,0,0,270,4
2026-06-18T07:41:44.624440+00:00,30004327,0,0,591,12
2026-06-18T07:41:44.624440+00:00,30000866,0,0,175,43
2026-06-18T07:41:44.624440+00:00,30005292,15,0,25,32
2026-06-18T07:41:44.624440+00:00,30001997,0,0,18,8
2026-06-18T07:41:44.624440+00:00,30100065,3,1,235,70
2026-06-18T07:41:44.624440+00:00,30000144,1,0,266,1470
2026-06-18T07:41:44.624440+00:00,30004866,0,0,377,24
2026-06-18T07:41:44.624440+00:00,30002500,0,0,342,2
2026-06-18T07:41:44.624440+00:00,30001342,0,0,9,1
2026-06-18T07:41:44.624440+00:00,30002537,2,0,31,230
2026-06-18T07:41:44.624440+00:00,30003030,0,0,53,148
2026-06-18T07:41:44.624440+00:00,30000450,0,0,279,2
2026-06-18T07:41:44.624440+00:00,30002507,1,0,178,340
2026-06-18T07:41:44.624440+00:00,30001134,0,0,10,1
2026-06-18T07:41:44.624440+00:00,30000871,1,1,275,46
2026-06-18T07:41:44.624440+00:00,30003119,0,0,313,19
2026-06-18T07:41:44.624440+00:00,30001653,8,0,9,60
2026-06-18T07:41:44.624440+00:00,30002151,0,0,98,5
2026-06-18T07:41:44.624440+00:00,30002104,0,0,171,11
2026-06-18T07:41:44.624440+00:00,30004322,0,0,20,12
2026-06-18T07:41:44.624440+00:00,30003064,0,0,25,45
2026-06-18T07:41:44.624440+00:00,30002945,0,0,15,25
2026-06-18T07:41:44.624440+00:00,30003500,0,0,60,28
2026-06-18T07:41:44.624440+00:00,30001198,0,0,57,29
2026-06-18T07:41:44.624440+00:00,30045312,0,0,92,28
2026-06-18T07:41:44.624440+00:00,30000138,1,0,137,488
2026-06-18T07:41:44.624440+00:00,30000528,1,1,1616,5
2026-06-18T07:41:44.624440+00:00,30001004,0,0,25,1
2026-06-18T07:41:44.624440+00:00,30100058,3,0,155,36
2026-06-18T07:41:44.624440+00:00,30003622,0,0,15,0
2026-06-18T07:41:44.624440+00:00,30000154,0,0,301,134
2026-06-18T07:41:44.624440+00:00,30000732,0,0,221,10
2026-06-18T07:41:44.624440+00:00,30000003,0,0,29,73
2026-06-18T07:41:44.624440+00:00,30004321,0,0,344,11
2026-06-18T07:41:44.624440+00:00,30003113,0,0,116,12
2026-06-18T07:41:44.624440+00:00,30001414,0,0,114,21
2026-06-18T07:41:44.624440+00:00,30004831,0,0,2,20
2026-06-18T07:41:44.624440+00:00,30002092,1,0,106,45
2026-06-18T07:41:44.624440+00:00,30005231,0,0,89,75
2026-06-18T07:41:44.624440+00:00,30003707,0,0,31,37
2026-06-18T07:41:44.624440+00:00,30002509,1,0,485,355
2026-06-18T07:41:44.624440+00:00,30003488,0,0,132,109
2026-06-18T07:41:44.624440+00:00,30003053,0,0,81,16
2026-06-18T07:41:44.624440+00:00,30000274,0,0,175,10
2026-06-18T07:41:44.624440+00:00,30000647,1,0,709,10
2026-06-18T07:41:44.624440+00:00,30002321,0,0,72,13
2026-06-18T07:41:44.624440+00:00,30004710,0,0,5,210
2026-06-18T07:41:44.624440+00:00,30000836,0,0,618,31
2026-06-18T07:41:44.624440+00:00,30002926,0,0,1262,40
2026-06-18T07:41:44.624440+00:00,30002161,0,0,248,8
2026-06-18T07:41:44.624440+00:00,30002534,0,0,38,9
2026-06-18T07:41:44.624440+00:00,30005306,0,0,62,18
2026-06-18T07:41:44.624440+00:00,30003180,1,0,825,5
2026-06-18T07:41:44.624440+00:00,30002790,0,0,214,80
2026-06-18T07:41:44.624440+00:00,30004066,0,0,273,1
2026-06-18T07:41:44.624440+00:00,30003181,0,0,661,8
2026-06-18T07:41:44.624440+00:00,30004642,0,0,354,166
2026-06-18T07:41:44.624440+00:00,30002550,0,0,25,7
2026-06-18T07:41:44.624440+00:00,30005221,0,0,59,47
2026-06-18T07:41:44.624440+00:00,30002178,0,0,302,44
2026-06-18T07:41:44.624440+00:00,30003112,0,0,298,34
2026-06-18T07:41:44.624440+00:00,30004627,0,0,1078,3
2026-06-18T07:41:44.624440+00:00,30004899,0,0,125,2
2026-06-18T07:41:44.624440+00:00,30002128,1,1,1809,10
2026-06-18T07:41:44.624440+00:00,30001973,0,0,124,5
2026-06-18T07:41:44.624440+00:00,30001737,0,0,19,7
2026-06-18T07:41:44.624440+00:00,30000153,0,0,350,395
2026-06-18T07:41:44.624440+00:00,30001040,0,0,21,1
2026-06-18T07:41:44.624440+00:00,30000221,0,0,568,3
2026-06-18T07:41:44.624440+00:00,30002194,0,0,52,55
2026-06-18T07:41:44.624440+00:00,30005059,0,0,84,35
2026-06-18T07:41:44.624440+00:00,30001999,0,0,298,8
2026-06-18T07:41:44.624440+00:00,30001992,0,0,163,8
2026-06-18T07:41:44.624440+00:00,30003123,0,0,1003,3
2026-06-18T07:41:44.624440+00:00,30004898,0,0,204,6
2026-06-18T07:41:44.624440+00:00,30004965,0,1,1374,12
2026-06-18T07:41:44.624440+00:00,30004608,0,0,343,48
2026-06-18T07:41:44.624440+00:00,30004379,0,0,1003,15
2026-06-18T07:41:44.624440+00:00,30000460,0,0,7,28
2026-06-18T07:41:44.624440+00:00,30001557,0,0,555,24
2026-06-18T07:41:44.624440+00:00,30000868,0,0,1440,10
2026-06-18T07:41:44.624440+00:00,30000469,0,0,875,7
2026-06-18T07:41:44.624440+00:00,30002434,0,0,179,6
2026-06-18T07:41:44.624440+00:00,30001429,0,0,247,47
2026-06-18T07:41:44.624440+00:00,30002637,0,0,243,59
2026-06-18T07:41:44.624440+00:00,30004966,0,0,2000,8
2026-06-18T07:41:44.624440+00:00,30000851,0,0,440,2
2026-06-18T07:41:44.624440+00:00,30000231,0,0,1400,11
2026-06-18T07:41:44.624440+00:00,30001362,0,1,208,183
2026-06-18T07:41:44.624440+00:00,30000707,0,0,2,2
2026-06-18T07:41:44.624440+00:00,30001346,0,0,198,64
2026-06-18T07:41:44.624440+00:00,30001361,0,0,26,44
2026-06-18T07:41:44.624440+00:00,30002153,0,0,135,17
2026-06-18T07:41:44.624440+00:00,30003163,0,0,414,8
2026-06-18T07:41:44.624440+00:00,30004013,0,0,152,62
2026-06-18T07:41:44.624440+00:00,30004617,0,0,198,134
2026-06-18T07:41:44.624440+00:00,30002228,0,0,13,20
2026-06-18T07:41:44.624440+00:00,30003590,0,0,51,12
2026-06-18T07:41:44.624440+00:00,30004677,0,0,616,7
2026-06-18T07:41:44.624440+00:00,30003554,0,0,7,33
2026-06-18T07:41:44.624440+00:00,30005153,0,0,111,1
2026-06-18T07:41:44.624440+00:00,30000171,0,0,245,20
2026-06-18T07:41:44.624440+00:00,30002747,0,0,81,13
2026-06-18T07:41:44.624440+00:00,30002805,0,0,239,387
2026-06-18T07:41:44.624440+00:00,30000256,0,0,384,12
2026-06-18T07:41:44.624440+00:00,30002543,0,0,237,641
2026-06-18T07:41:44.624440+00:00,30004950,0,0,490,7
2026-06-18T07:41:44.624440+00:00,30003173,0,0,438,15
2026-06-18T07:41:44.624440+00:00,30001582,0,0,383,9
2026-06-18T07:41:44.624440+00:00,30004795,0,0,43,1
2026-06-18T07:41:44.624440+00:00,30002815,0,0,105,58
2026-06-18T07:41:44.624440+00:00,30000181,0,0,445,184
2026-06-18T07:41:44.624440+00:00,30005331,1,0,37,91
2026-06-18T07:41:44.624440+00:00,30003810,0,0,19,22
2026-06-18T07:41:44.624440+00:00,30002570,0,0,71,156
2026-06-18T07:41:44.624440+00:00,30005288,0,0,45,32
2026-06-18T07:41:44.624440+00:00,30003539,0,0,14,0
2026-06-18T07:41:44.624440+00:00,30002985,0,0,28,15
2026-06-18T07:41:44.624440+00:00,30004236,0,0,3,10
2026-06-18T07:41:44.624440+00:00,30003335,2,0,230,11
2026-06-18T07:41:44.624440+00:00,30003556,0,0,37,30
2026-06-18T07:41:44.624440+00:00,30003835,0,0,4,44
2026-06-18T07:41:44.624440+00:00,30005206,0,0,26,281
2026-06-18T07:41:44.624440+00:00,30001831,11,10,83,38
2026-06-18T07:41:44.624440+00:00,30004372,0,0,308,4
2026-06-18T07:41:44.624440+00:00,30001550,0,0,181,14
2026-06-18T07:41:44.624440+00:00,30003019,0,0,201,26
2026-06-18T07:41:44.624440+00:00,30002919,0,0,92,2
2026-06-18T07:41:44.624440+00:00,30004311,0,0,130,15
2026-06-18T07:41:44.624440+00:00,30001158,1,0,3,28
2026-06-18T07:41:44.624440+00:00,30004830,0,0,169,1
2026-06-18T07:41:44.624440+00:00,30002738,0,0,76,58
2026-06-18T07:41:44.624440+00:00,30002143,0,0,7,7
2026-06-18T07:41:44.624440+00:00,30004064,0,0,144,4
2026-06-18T07:41:44.624440+00:00,30001395,0,0,165,99
2026-06-18T07:41:44.624440+00:00,30003811,0,0,126,21
2026-06-18T07:41:44.624440+00:00,30001183,0,0,693,10
2026-06-18T07:41:44.624440+00:00,30002772,0,0,49,38
2026-06-18T07:41:44.624440+00:00,30002482,1,1,63,6
2026-06-18T07:41:44.624440+00:00,30001702,0,0,104,38
2026-06-18T07:41:44.624440+00:00,30045321,0,0,148,77
2026-06-18T07:41:44.624440+00:00,30004737,0,0,3,23
2026-06-18T07:41:44.624440+00:00,30004455,0,0,119,9
2026-06-18T07:41:44.624440+00:00,30002993,0,0,56,63
2026-06-18T07:41:44.624440+00:00,30002577,0,0,1,2
2026-06-18T07:41:44.624440+00:00,30003420,0,0,62,1
2026-06-18T07:41:44.624440+00:00,30100033,0,0,11,132
2026-06-18T07:41:44.624440+00:00,30004925,0,0,237,17
2026-06-18T07:41:44.624440+00:00,30003529,0,0,2,11
2026-06-18T07:41:44.624440+00:00,30003409,0,0,72,156
2026-06-18T07:41:44.624440+00:00,30003384,0,0,4,25
2026-06-18T07:41:44.624440+00:00,30002449,0,1,0,4
2026-06-18T07:41:44.624440+00:00,30003012,0,0,206,22
2026-06-18T07:41:44.624440+00:00,30002502,0,0,189,19
2026-06-18T07:41:44.624440+00:00,30003878,0,1,46,68
2026-06-18T07:41:44.624440+00:00,30001023,0,0,17,3
2026-06-18T07:41:44.624440+00:00,30004993,0,0,44,195
2026-06-18T07:41:44.624440+00:00,30001650,0,0,57,16
2026-06-18T07:41:44.624440+00:00,30002221,0,0,78,9
2026-06-18T07:41:44.624440+00:00,30002196,0,0,93,11
2026-06-18T07:41:44.624440+00:00,30005018,0,0,74,15
2026-06-18T07:41:44.624440+00:00,30003452,0,0,42,145
2026-06-18T07:41:44.624440+00:00,30001770,0,0,366,0
2026-06-18T07:41:44.624440+00:00,30001727,0,0,13,8
2026-06-18T07:41:44.624440+00:00,30004268,0,0,152,15
2026-06-18T07:41:44.624440+00:00,30002093,0,0,13,15
2026-06-18T07:41:44.624440+00:00,30000494,0,0,178,2
2026-06-18T07:41:44.624440+00:00,30045346,1,0,5,106
2026-06-18T07:41:44.624440+00:00,30002211,0,0,64,13
2026-06-18T07:41:44.624440+00:00,30003597,0,0,10,21
2026-06-18T07:41:44.624440+00:00,30002247,0,0,11,2
2026-06-18T07:41:44.624440+00:00,30003589,0,0,47,16
2026-06-18T07:41:44.624440+00:00,30004559,0,0,10,30
2026-06-18T07:41:44.624440+00:00,30001752,21,0,0,8
2026-06-18T07:41:44.624440+00:00,30002024,0,0,62,21
2026-06-18T07:41:44.624440+00:00,30002060,0,0,3,38
2026-06-18T07:41:44.624440+00:00,30004762,0,0,44,2
2026-06-18T07:41:44.624440+00:00,30000206,0,1,0,88
2026-06-18T07:41:44.624440+00:00,30004540,0,0,1,2
2026-06-18T07:41:44.624440+00:00,30002670,0,0,69,49
2026-06-18T07:41:44.624440+00:00,30002067,0,0,8,10
2026-06-18T07:41:44.624440+00:00,30003690,0,0,395,11
2026-06-18T07:41:44.624440+00:00,30003503,0,0,43,87
2026-06-18T07:41:44.624440+00:00,30002757,0,0,73,33
2026-06-18T07:41:44.624440+00:00,30002737,0,0,8,128
2026-06-18T07:41:44.624440+00:00,30005086,0,0,3,7
2026-06-18T07:41:44.624440+00:00,30003148,0,0,140,14
2026-06-18T07:41:44.624440+00:00,30004134,0,0,3,44
2026-06-18T07:41:44.624440+00:00,30000757,0,0,16,97
2026-06-18T07:41:44.624440+00:00,30002389,0,0,24,17
2026-06-18T07:41:44.624440+00:00,30003241,0,0,261,1
2026-06-18T07:41:44.624440+00:00,30002858,0,0,58,8
2026-06-18T07:41:44.624440+00:00,30004778,1,0,0,20
2026-06-18T07:41:44.624440+00:00,30005033,1,0,0,3
2026-06-18T07:41:44.624440+00:00,30001038,1,0,0,2
2026-06-18T07:41:44.624440+00:00,30000775,0,0,71,75
2026-06-18T07:41:44.624440+00:00,30004712,0,0,1,51
2026-06-18T07:41:44.624440+00:00,30002569,0,0,12,73
2026-06-18T07:41:44.624440+00:00,30004107,0,0,48,11
2026-06-18T07:41:44.624440+00:00,30001805,0,0,101,3
2026-06-18T07:41:44.624440+00:00,30000597,0,0,7,9
2026-06-18T07:41:44.624440+00:00,30004336,0,0,4,21
2026-06-18T07:41:44.624440+00:00,30003435,0,0,1,14
2026-06-18T07:41:44.624440+00:00,30005186,0,0,21,6
2026-06-18T07:41:44.624440+00:00,30001965,0,0,1,13
2026-06-18T07:41:44.624440+00:00,30004777,0,0,50,95
2026-06-18T07:41:44.624440+00:00,30003893,0,0,85,5
2026-06-18T07:41:44.624440+00:00,30004344,0,0,141,19
2026-06-18T07:41:44.624440+00:00,30003025,0,0,152,198
2026-06-18T07:41:44.624440+00:00,30001577,0,0,192,2
2026-06-18T07:41:44.624440+00:00,30001735,0,0,18,35
2026-06-18T07:41:44.624440+00:00,30001988,0,0,165,1
2026-06-18T07:41:44.624440+00:00,30002740,0,0,162,16
2026-06-18T07:41:44.624440+00:00,30002542,8,1,128,172
2026-06-18T07:41:44.624440+00:00,30000747,0,0,4,70
2026-06-18T07:41:44.624440+00:00,30002052,0,0,10,12
2026-06-18T07:41:44.624440+00:00,30003141,0,0,252,9
2026-06-18T07:41:44.624440+00:00,30002780,0,0,177,213
2026-06-18T07:41:44.624440+00:00,30003324,0,0,8,5
2026-06-18T07:41:44.624440+00:00,30004394,0,0,87,9
2026-06-18T07:41:44.624440+00:00,30003807,0,0,16,16
2026-06-18T07:41:44.624440+00:00,30004079,0,0,93,127
2026-06-18T07:41:44.624440+00:00,30004572,1,0,155,10
2026-06-18T07:41:44.624440+00:00,30001253,0,0,1279,3
2026-06-18T07:41:44.624440+00:00,30000166,0,0,150,23
2026-06-18T07:41:44.624440+00:00,30000730,0,0,84,25
2026-06-18T07:41:44.624440+00:00,30001559,0,0,83,7
2026-06-18T07:41:44.624440+00:00,30004589,0,0,311,77
2026-06-18T07:41:44.624440+00:00,30004918,0,0,279,0
2026-06-18T07:41:44.624440+00:00,30000489,0,0,269,0
2026-06-18T07:41:44.624440+00:00,30001108,0,0,44,6
2026-06-18T07:41:44.624440+00:00,30004905,0,0,377,1
2026-06-18T07:41:44.624440+00:00,30004147,0,0,61,8
2026-06-18T07:41:44.624440+00:00,30003637,0,0,271,3
2026-06-18T07:41:44.624440+00:00,30000677,0,0,126,0
2026-06-18T07:41:44.624440+00:00,30002103,0,0,171,15
2026-06-18T07:41:44.624440+00:00,30003796,0,0,127,47
2026-06-18T07:41:44.624440+00:00,30004630,0,0,146,20
2026-06-18T07:41:44.624440+00:00,30001083,0,0,191,25
2026-06-18T07:41:44.624440+00:00,30004930,0,0,136,0
2026-06-18T07:41:44.624440+00:00,30002053,0,0,432,617
2026-06-18T07:41:44.624440+00:00,30002078,0,0,26,18
2026-06-18T07:41:44.624440+00:00,30003724,0,0,34,20
2026-06-18T07:41:44.624440+00:00,30004301,0,0,55,44
2026-06-18T07:41:44.624440+00:00,30004583,0,0,85,22
2026-06-18T07:41:44.624440+00:00,30003214,0,0,217,1
2026-06-18T07:41:44.624440+00:00,30003489,0,0,116,57
2026-06-18T07:41:44.624440+00:00,30000281,0,0,184,4
2026-06-18T07:41:44.624440+00:00,30000118,0,0,37,35
2026-06-18T07:41:44.624440+00:00,30004610,0,0,556,6
2026-06-18T07:41:44.624440+00:00,30004068,0,0,267,7
2026-06-18T07:41:44.624440+00:00,30004402,0,0,913,4
2026-06-18T07:41:44.624440+00:00,30004489,0,0,1818,27
2026-06-18T07:41:44.624440+00:00,30000306,1,1,2413,13
2026-06-18T07:41:44.624440+00:00,30003964,0,0,3,54
2026-06-18T07:41:44.624440+00:00,30001444,1,0,115,106
2026-06-18T07:41:44.624440+00:00,30002058,1,0,76,146
2026-06-18T07:41:44.624440+00:00,30001244,0,0,921,0
2026-06-18T07:41:44.624440+00:00,30004046,0,0,202,46
2026-06-18T07:41:44.624440+00:00,30001036,0,0,34,4
